term,beta_1se_halfand10,beta_min_halfand10,beta_1se_1and10,beta_min_1and10,beta_1se_1and20,beta_min_1and20,beta_1se_Tracts_half,beta_min_Tracts_half,beta_1se_Tracts1,beta_min_Tracts1
CensusTract36055010400,0,0,-0.025495946411902948,-0.04699411714526194,-0.06928313773598468,-0.06928313773598468,0,0,-0.06928313773598468,-0.06928313773598468
CensusTract36109001300,0,0,0.025556585399845327,0.04435279872249924,0.06411186596654594,0.06411186596654594,0,0,0.06411186596654594,0.06411186596654594
CensusTract36015010300,0,0,0.026789165702826096,0.0574208679517708,0.09197585088422222,0.09197585088422222,0,0,0.09197585088422222,0.09197585088422222
CensusTract36103147701,0,0,-0.026853288954691072,-0.05417253887483582,-0.08611290565833978,-0.08611290565833978,0,0,-0.08611290565833978,-0.08611290565833978
CensusTract36103158606,0,0,-0.027123251284414052,-0.05502001289500783,-0.0874303205400417,-0.0874303205400417,0,0,-0.0874303205400417,-0.0874303205400417
CensusTract36087011101,0,0,-0.027186121808459553,-0.05104912386647412,-0.07683781769041562,-0.07683781769041562,0,0,-0.07683781769041562,-0.07683781769041562
CensusTract36103190604,0,0,0.027333955345173345,0.043437793406540255,0.05886127307024541,0.05886127307024541,0,0,0.05886127307024541,0.05886127307024541
CensusTract36067011500,0,0,0.02772764954145784,0.0589020548768659,0.09432378363391193,0.09432378363391193,0,0,0.09432378363391193,0.09432378363391193
CensusTract36087011700,0,0,0.02812018056310371,0.049132004530054084,0.07455612010526787,0.07455612010526787,0,0,0.07455612010526787,0.07455612010526787
CensusTract36029017300,0,0,0.02824011212112768,0.059048892181627094,0.09369114115121034,0.09369114115121034,0,0,0.09369114115121034,0.09369114115121034
CensusTract36071010300,0,0,-0.02827280142488918,-0.05837612895058315,-0.09240884498230238,-0.09240884498230238,0,0,-0.09240884498230238,-0.09240884498230238
CensusTract36055015301,0,0,0.02876760588188457,0.05103449854713375,0.07468292784015641,0.07468292784015641,0,0,0.07468292784015641,0.07468292784015641
CensusTract36065025002,0,0,0.029073048752677473,0.06109520842245218,0.09735793136579633,0.09735793136579633,0,0,0.09735793136579633,0.09735793136579633
CensusTract36087012501,0,0,-0.029076859474166283,-0.05039845760020686,-0.07322525982418579,-0.07322525982418579,0,0,-0.07322525982418579,-0.07322525982418579
CensusTract36087010803,0,0,-0.029356225663260162,-0.05280098105638293,-0.07781662433249366,-0.07781662433249366,0,0,-0.07781662433249366,-0.07781662433249366
CensusTract36029008101,0,0,-0.029437160160111366,-0.04241864875748306,-0.055662997419703486,-0.055662997419703486,0,0,-0.055662997419703486,-0.055662997419703486
CensusTract36103146613,0,0,-0.029721683631419905,-0.056953950988317806,-0.08855174569582275,-0.08855174569582275,0,0,-0.08855174569582275,-0.08855174569582275
CensusTract36103158505,0,0,-0.030533442452149406,-0.058507624557976874,-0.09063640517957615,-0.09063640517957615,0,0,-0.09063640517957615,-0.09063640517957615
CensusTract36103122801,0,0,-0.03057533296563776,-0.06086748998773481,-0.09569152730621812,-0.09569152730621812,0,0,-0.09569152730621812,-0.09569152730621812
CensusTract36001013508,0,0,0.0307689385575829,0.058761681919950945,0.09545352197530968,0.09545352197530968,0,0,0.09545352197530968,0.09545352197530968
CensusTract36055015102,0,0,0.031210617932065077,0.05475335576215141,0.081690457649245,0.081690457649245,0,0,0.081690457649245,0.081690457649245
CensusTract36103146103,0,0,-0.03131393837731164,-0.06005862169968331,-0.09330062388489323,-0.09330062388489323,0,0,-0.09330062388489323,-0.09330062388489323
CensusTract36103111804,0,0,-0.03137473989618143,-0.058654776299636974,-0.09007120655413994,-0.09007120655413994,0,0,-0.09007120655413994,-0.09007120655413994
CensusTract36103158114,0,0,-0.03143350367300873,-0.059032532826136325,-0.0908803652723827,-0.0908803652723827,0,0,-0.0908803652723827,-0.0908803652723827
CensusTract36029008001,0,0,0.031714011745069326,0.06276095584676344,0.09789681828771472,0.09789681828771472,0,0,0.09789681828771472,0.09789681828771472
CensusTract36071011602,0,0,0.03209979851429969,0.04682643228691272,0.06178772854913716,0.06178772854913716,0,0,0.06178772854913716,0.06178772854913716
Urban0:LowIncomeTracts0,0,0,-0.032118946973303045,-0.03173645136524212,0,0,0,0,0,0
CensusTract36103135005,0,0,-0.03246286288377509,-0.060063913319251414,-0.09230929813681908,-0.09230929813681908,0,0,-0.09230929813681908,-0.09230929813681908
CensusTract36103135301,0,0,-0.03307187493056695,-0.06068341623739639,-0.0925113580951577,-0.0925113580951577,0,0,-0.0925113580951577,-0.0925113580951577
CensusTract36119007600,0,0,0.033826054265148335,0.06712448159704508,0.10622160839813716,0.10622160839813716,0,0,0.10622160839813716,0.10622160839813716
CensusTract36029000600,0,0,0.03436710700653332,0.06637515439295405,0.10232414536253694,0.10232414536253694,0,0,0.10232414536253694,0.10232414536253694
Year2019:CensusTract36007001600,0,0,0.03494017792903206,0.07593053988510769,0.12231320773985527,0.12231320773985527,0,0,0.12231320773985527,0.12231320773985527
CensusTract36067011242,0,0,0.03497878426828771,0.06466829916504252,0.09918630164004764,0.09918630164004764,0,0,0.09918630164004764,0.09918630164004764
CensusTract36103134903,0,0,-0.03508222995109926,-0.06180232427542204,-0.09263186428015942,-0.09263186428015942,0,0,-0.09263186428015942,-0.09263186428015942
CensusTract36103146705,0,0,-0.035150781479013,-0.062275544760567215,-0.09352895874014056,-0.09352895874014056,0,0,-0.09352895874014056,-0.09352895874014056
CensusTract36087013001,0,0,0.03553163425512512,0.05610128570666022,0.08039412196253963,0.08039412196253963,0,0,0.08039412196253963,0.08039412196253963
CensusTract36103158604,0,0,-0.03606206416852275,-0.06362360420278561,-0.09560694925822733,-0.09560694925822733,0,0,-0.09560694925822733,-0.09560694925822733
CensusTract36119011800,0,0,0.03614922537654715,0.06905028481831636,0.10728969242074213,0.10728969242074213,0,0,0.10728969242074213,0.10728969242074213
CensusTract36055011203,0,0,0.036470105989108575,0.05975304418676436,0.08713841549397323,0.08713841549397323,0,0,0.08713841549397323,0.08713841549397323
CensusTract36029008600,0,0,-0.03683477766139886,-0.050062108941631746,-0.06326662935908157,-0.06326662935908157,0,0,-0.06326662935908157,-0.06326662935908157
CensusTract36103158607,0,0,0.03684699632338822,0.05366569475463265,0.07003848725832354,0.07003848725832354,0,0,0.07003848725832354,0.07003848725832354
Year2015:CensusTract36043010201,0,0,0.036975084039420174,0.07758548610020159,0.12329290476667598,0.12329290476667598,0,0,0.12329290476667598,0.12329290476667598
Year2019:CensusTract36067012200,0,0,0.037357333995508786,0.0761840699349498,0.12216204884414061,0.12216204884414061,0,0,0.12216204884414061,0.12216204884414061
CensusTract36091061200,0,0,-0.03751655053703907,-0.06715405060995695,-0.10004638991172256,-0.10004638991172256,0,0,-0.10004638991172256,-0.10004638991172256
CensusTract36103122603,0,0,-0.03766363297854976,-0.0661964978758446,-0.09924774085075011,-0.09924774085075011,0,0,-0.09924774085075011,-0.09924774085075011
CensusTract36055011605,0,0,0.03767208482973591,0.061378842080506646,0.08868419259239141,0.08868419259239141,0,0,0.08868419259239141,0.08868419259239141
CensusTract36071014101,0,0,-0.03769969466852245,-0.06730423127574209,-0.10077117401362393,-0.10077117401362393,0,0,-0.10077117401362393,-0.10077117401362393
CensusTract36055015304,0,0,0.037901395916189975,0.06136936602991301,0.08843032249195476,0.08843032249195476,0,0,0.08843032249195476,0.08843032249195476
CensusTract36091061100,0,0,-0.03804989525282007,-0.06710709262812187,-0.09911863661498244,-0.09911863661498244,0,0,-0.09911863661498244,-0.09911863661498244
CensusTract36055003700,0,0,0.03859725491930221,0.06199062578525639,0.08877740920047558,0.08877740920047558,0,0,0.08877740920047558,0.08877740920047558
CensusTract36103122707,0,0,0.03893661841107103,0.05546158803303621,0.0712458478275319,0.0712458478275319,0,0,0.0712458478275319,0.0712458478275319
CensusTract36103158711,0,0,0.039257332379590865,0.054629925788755564,0.06917956824793427,0.06917956824793427,0,0,0.06917956824793427,0.06917956824793427
Urban1:LowIncomeTracts0,0.09498793469020245,0.09119744711510135,0.039286894632067464,0.037872111811755066,0.03594484381116682,0.03594484381116682,0.08352610956608492,0.07795905702475404,0.03594484381116682,0.03594484381116682
Year2015:CensusTract36093020200,0,0,0.03944024141469015,0.07876456321311491,0.12432459007013731,0.12432459007013731,0,0,0.12432459007013731,0.12432459007013731
CensusTract36065025400,0,0,0.03944981031860512,0.07014124272074403,0.10472144977656987,0.10472144977656987,0,0,0.10472144977656987,0.10472144977656987
CensusTract36029013300,0,0,-0.03950327407719862,-0.05172896095863427,-0.06398464256345997,-0.06398464256345997,0,0,-0.06398464256345997,-0.06398464256345997
CensusTract36075021603,0,0,0.039920749595160496,0.07270477039680474,0.10937426423438949,0.10937426423438949,0,0,0.10937426423438949,0.10937426423438949
CountyBronx,-0.1633922210632518,-0.1501631846540155,-0.040044601596257126,-0.03579882921127317,0,0,-0.10607013330857425,-0.09399261289275307,0,0
CensusTract36103111701,0,0,-0.040470332199536024,-0.06843285192058897,-0.10064215032394548,-0.10064215032394548,0,0,-0.10064215032394548,-0.10064215032394548
CensusTract36103124402,0,0,-0.04047626724654745,-0.06834000673082967,-0.10057878171630105,-0.10057878171630105,0,0,-0.10057878171630105,-0.10057878171630105
CensusTract36103111803,0,0,-0.04115837609274703,-0.06898453905156314,-0.10078092899706098,-0.10078092899706098,0,0,-0.10078092899706098,-0.10078092899706098
Urban1:TractSeniors,0.07520501737460547,0.09797745131660536,0.04143983994939191,0.04182609936402672,0.042246843960993756,0.042246843960993756,0.06356119611126029,0.08457270768447735,0.042246843960993756,0.042246843960993756
CensusTract36103111503,0,0,0.04156035156883326,0.05807155119357962,0.073754995401174,0.073754995401174,0,0,0.073754995401174,0.073754995401174
CensusTract36067010322,0,0,0.041580033650562516,0.07249987689863444,0.10795735361193196,0.10795735361193196,0,0,0.10795735361193196,0.10795735361193196
CensusTract36103111602,0,0,-0.04243534833441151,-0.06985815511621626,-0.10149717472584312,-0.10149717472584312,0,0,-0.10149717472584312,-0.10149717472584312
Year2019:CensusTract36029004100,0,0,0.0424790133099347,0.07860777642195421,0.12013590912071279,0.12013590912071279,0,0,0.12013590912071279,0.12013590912071279
CensusTract36103111402,0,0,-0.04283800076547725,-0.07123092480522082,-0.10396878313532651,-0.10396878313532651,0,0,-0.10396878313532651,-0.10396878313532651
CensusTract36065025300,0,0,0.043104228495381494,0.07362120072503349,0.1082593398601596,0.1082593398601596,0,0,0.1082593398601596,0.1082593398601596
CensusTract36029008900,0,0,0.043160011914389784,0.07447792639281896,0.11013725737244288,0.11013725737244288,0,0,0.11013725737244288,0.11013725737244288
CensusTract36001014608,0,0,0.0432986708592979,0.07106529966909776,0.10632202759259556,0.10632202759259556,0,0,0.10632202759259556,0.10632202759259556
CensusTract36025970600,0,0,0.043777577266664675,0.05953305857462922,0.07901995477087018,0.07901995477087018,0,0,0.07901995477087018,0.07901995477087018
CensusTract36067015202,0,0,0.04394825745770444,0.07445256445767111,0.10949295428065586,0.10949295428065586,0,0,0.10949295428065586,0.10949295428065586
CensusTract36103111601,0,0,-0.04498896629488575,-0.07235747362659899,-0.10396393989192435,-0.10396393989192435,0,0,-0.10396393989192435,-0.10396393989192435
CensusTract36027220901,0,0,-0.0452835182942845,-0.08356081999167682,-0.12589352421093258,-0.12589352421093258,0,0,-0.12589352421093258,-0.12589352421093258
CensusTract36103111401,0,0,0.04528567313945553,0.06151071727961217,0.0779951575118894,0.0779951575118894,0,0,0.0779951575118894,0.0779951575118894
CensusTract36103158609,0,0,-0.04540344360817533,-0.07331687481272806,-0.10561492968445299,-0.10561492968445299,0,0,-0.10561492968445299,-0.10561492968445299
CensusTract36113070900,0,0,0.04557538483239356,0.07665957742391745,0.11190266830467599,0.11190266830467599,0,0,0.11190266830467599,0.11190266830467599
CensusTract36067013701,0,0,0.04558405323542014,0.07578678941438276,0.11018762406905468,0.11018762406905468,0,0,0.11018762406905468,0.11018762406905468
CensusTract36035971300,0,0,0.046120292582929344,0.07830299847455861,0.11390985975272491,0.11390985975272491,0,0,0.11390985975272491,0.11390985975272491
CensusTract36103190402,0,0,0.046587429023737525,0.06300809344278467,0.07961733810557653,0.07961733810557653,0,0,0.07961733810557653,0.07961733810557653
CensusTract36103122901,0,0,-0.046640022203389545,-0.07487542572347539,-0.10735390116224595,-0.10735390116224595,0,0,-0.10735390116224595,-0.10735390116224595
CensusTract36029009008,0,0,-0.04668293841667815,-0.060829984064275186,-0.07519185352753006,-0.07519185352753006,0,0,-0.07519185352753006,-0.07519185352753006
CensusTract36103122601,0,0,-0.046711303849694984,-0.07582445049524136,-0.10943268563150811,-0.10943268563150811,0,0,-0.10943268563150811,-0.10943268563150811
CensusTract36119007700,0,0,0.04693806735245013,0.08016951054554973,0.11912471721386624,0.11912471721386624,0,0,0.11912471721386624,0.11912471721386624
Urban1:CountyKings,-0.14145590111786585,-0.18638561608474513,-0.0469458038282107,-0.04799229979112867,-0.08739271407711881,-0.08739271407711881,-0.23392389538416783,-0.2637827000391177,-0.08739271407711881,-0.08739271407711881
CensusTract36103147802,0,0,-0.046992540512331316,-0.07476142945372256,-0.10658151795733803,-0.10658151795733803,0,0,-0.10658151795733803,-0.10658151795733803
CensusTract36029013202,0,0,0.0470868887022427,0.0781178124378131,0.1133132477364686,0.1133132477364686,0,0,0.1133132477364686,0.1133132477364686
CensusTract36055014204,0,0,0.04765572450602772,0.07054894721475727,0.09670743394118164,0.09670743394118164,0,0,0.09670743394118164,0.09670743394118164
CensusTract36029010804,0,0,0.04785104377248844,0.0796851959443068,0.11556211359705088,0.11556211359705088,0,0,0.11556211359705088,0.11556211359705088
CensusTract36103158605,0,0,-0.048043259784029485,-0.07602665584584181,-0.10821609582747455,-0.10821609582747455,0,0,-0.10821609582747455,-0.10821609582747455
CensusTract36103158315,0,0,0.04807704308816781,0.06400261901905255,0.07901342009597093,0.07901342009597093,0,0,0.07901342009597093,0.07901342009597093
CensusTract36103147602,0,0,-0.048217532853880016,-0.0759887100747561,-0.10791043936040977,-0.10791043936040977,0,0,-0.10791043936040977,-0.10791043936040977
CensusTract36083051902,0,0,0.04840138321226178,0.07295984854084163,0.10266322805220203,0.10266322805220203,0,0,0.10266322805220203,0.10266322805220203
CensusTract36103147401,0,0,-0.04852077366655441,-0.07733071220333622,-0.11059748793672543,-0.11059748793672543,0,0,-0.11059748793672543,-0.11059748793672543
Year2019:CensusTract36001000100,0,0,0.0498461114852665,0.0859866526084234,0.12768110521284842,0.12768110521284842,0,0,0.12768110521284842,0.12768110521284842
CensusTract36103124500,0,0,-0.0501690677852411,-0.07820535503487148,-0.11047705411919444,-0.11047705411919444,0,0,-0.11047705411919444,-0.11047705411919444
Urban1:CensusTract36055011100,0,0,0.05032651376254775,0.07403748526613042,0.002620487766454931,0.002620487766454931,0,0,0.002620487766454931,0.002620487766454931
CensusTract36103158509,0,0,-0.0504158088066665,-0.07812366072978601,-0.11021103700870546,-0.11021103700870546,0,0,-0.11021103700870546,-0.11021103700870546
CensusTract36103123001,0,0,-0.051148932551951624,-0.07937295622206428,-0.11207315403507154,-0.11207315403507154,0,0,-0.11207315403507154,-0.11207315403507154
CensusTract36055010901,0,0,-0.05119986463690235,-0.07403856586783106,-0.0985913284793265,-0.0985913284793265,0,0,-0.0985913284793265,-0.0985913284793265
CensusTract36103124300,0,0,-0.0515937571249041,-0.08003156178907359,-0.11281851706835617,-0.11281851706835617,0,0,-0.11281851706835617,-0.11281851706835617
Year2019:CensusTract36067005900,0,0,0.05167315253525613,0.08765310472276859,0.13166587358252604,0.13166587358252604,0,0,0.13166587358252604,0.13166587358252604
CensusTract36029007304,0,0,0.05202405624215774,0.08276348135713296,0.11765124651678825,0.11765124651678825,0,0,0.11765124651678825,0.11765124651678825
CensusTract36071000400,0,0,0.05203886492848477,0.06356886200883952,0.07407068459296201,0.07407068459296201,0,0,0.07407068459296201,0.07407068459296201
CensusTract36103158707,0,0,0.05215486629089439,0.06911219915751841,0.08571398368277734,0.08571398368277734,0,0,0.08571398368277734,0.08571398368277734
Urban1:CountyOtsego,0,0,0.05269008883545449,0.08824917497660911,0.3368984618098871,0.3368984618098871,0,0,0.3368984618098871,0.3368984618098871
